,IdEmployee,EmployeeNumber,Age,DateBirth,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,RemoteWork
1452,1348,no-data,40,1984,Yes,no-data,408.0,23,3,Medical,3,Male,93.0,3,1, Research Scientist ,1,Single,22154.0,0,no-data,13,3,1,0,"6,0",2,3,5,0,3,False
1453,1349,no-data,41,1983,No,non-travel,458.0,16,2,no-data,3,Male,74.0,3,1, Research Scientist ,3,Divorced,8532.0,9,No,16,3,2,1,"6,0",0,3,4,0,0,True
1454,1350,no-data,52,1972,No,travel_rarely,302.0,11,2,Technical Degree,4,Female,82.0,2,4, Manufacturing Director ,2,no-data,24439.0,3,No,16,3,2,0,no-data,1,2,5,0,3,True
1455,1351,no-data,39,1985,No,no-data,693.0,7,3,no-data,4,Male,57.0,4,1, Research Scientist ,3,Divorced,15748.0,1,No,11,3,4,3,"4,0",2,3,4,0,3,True
1456,1352,no-data,52,1972,No,no-data,541.0,2,3,no-data,2,Male,52.0,3,3, Sales Executive ,2,no-data,15395.0,2,no-data,11,3,2,0,"14,0",5,3,4,3,2,True
1457,1353,no-data,26,1998,No,travel_rarely,1372.0,18,1,Life Sciences,1,Male,93.0,4,2, Sales Executive ,3,Married,12477.0,2,No,11,3,2,0,"6,0",3,2,3,1,2,False
1458,1354,no-data,32,1992,No,no-data,182.0,8,5,Life Sciences,1,Female,93.0,3,4, Research Director ,2,no-data,8847.0,3,No,11,3,3,0,no-data,3,4,3,1,0,True
1459,1355,no-data,32,1992,No,travel_rarely,1398.0,8,2,no-data,4,Female,96.0,4,1, Human Resources ,2,no-data,24609.0,9,No,18,3,4,0,"8,0",3,3,3,0,2,True
1460,1356,no-data,45,1979,No,travel_frequently,1193.0,2,1,no-data,2,Male,86.0,3,3, Manufacturing Director ,3,Single,19719.0,5,no-data,18,3,2,0,"16,0",2,2,2,2,2,True
1461,1357,no-data,56,1968,No,travel_rarely,1229.0,4,4,Life Sciences,4,Male,30.0,3,2, Healthcare Representative ,3,Married,16143.0,0,no-data,16,3,2,0,"4,0",2,3,3,1,2,True
1462,1358,no-data,37,1987,No,travel_rarely,1157.0,2,4,Life Sciences,3,Male,70.0,3,1, Sales Representative ,4,no-data,17001.0,3,Yes,21,4,4,0,"7,0",3,2,3,1,2,False
1463,1359,no-data,23,2001,No,non-travel,457.0,26,2,Other,2,Female,85.0,2,1, Research Scientist ,3,Married,10293.0,1,no-data,14,3,2,0,"4,0",2,2,4,1,3,True
1464,1360,no-data,32,1992,No,travel_frequently,715.0,2,4,no-data,4,Male,54.0,3,2, Sales Executive ,1,Single,21602.0,7,no-data,13,3,4,0,no-data,3,3,5,0,3,False
1465,1361,no-data,37,1987,No,travel_rarely,559.0,12,4,Life Sciences,3,Female,76.0,3,2, Manufacturing Director ,3,Married,12421.0,9,Yes,12,3,2,2,"7,0",2,3,3,1,1,True
1466,1362,no-data,48,1976,No,no-data,1176.0,26,4,no-data,4,Female,58.0,3,5, Manager ,3,Married,5220.0,3,No,11,3,3,1,"27,0",2,3,5,1,0,False
1467,1363,no-data,40,1984,No,no-data,711.0,4,3,Medical,1,Female,81.0,3,2, Manufacturing Director ,3,no-data,3140.0,0,No,13,3,4,0,no-data,2,1,9,3,8,True
1468,1364,no-data,41,1983,Yes,travel_rarely,1329.0,7,3,no-data,1,Male,79.0,3,1, Laboratory Technician ,1,no-data,3339.0,3,Yes,14,3,2,0,"10,0",3,1,4,0,3,True
1469,1365,no-data,30,1994,No,no-data,469.0,10,3,no-data,3,Male,42.0,2,2, Sales Executive ,3,Single,23413.0,9,No,11,3,3,0,no-data,2,3,5,1,4,True
1470,1366,no-data,48,1976,No,travel_rarely,1225.0,2,4,Life Sciences,2,Female,47.0,4,4, Manager ,2,no-data,21086.0,6,no-data,14,3,3,3,"29,0",2,3,3,1,2,True
1471,1367,no-data,21,2003,No,travel_rarely,727.0,9,1,no-data,4,Male,54.0,3,1, Sales Representative ,1,no-data,21082.0,1,No,11,3,1,0,no-data,3,3,2,0,2,True
1472,1368,no-data,27,1997,No,no-data,390.0,17,4,no-data,4,Male,62.0,1,1, Laboratory Technician ,3,no-data,6217.0,1,No,15,3,3,3,no-data,3,4,3,0,2,True
1473,1369,no-data,33,1991,No,travel_frequently,585.0,10,3,no-data,1,Male,42.0,3,1, Research Scientist ,3,Married,17360.0,6,no-data,13,3,1,1,no-data,3,2,5,1,3,True
1474,1370,no-data,25,1999,No,travel_rarely,506.0,29,1,Medical,2,Male,91.0,3,1, Laboratory Technician ,1,no-data,3622.0,1,No,13,3,2,3,"6,0",2,4,6,1,2,True
1475,1371,no-data,31,1993,Yes,travel_frequently,600.0,42,3,no-data,3,Female,58.0,2,1, Human Resources ,4,Divorced,9732.0,6,No,11,3,3,1,no-data,0,2,4,1,2,False
1476,1372,no-data,32,1992,No,no-data,1003.0,5,3,no-data,1,Male,51.0,3,2, Sales Executive ,3,no-data,20943.0,1,No,19,3,3,1,"6,0",3,3,5,0,2,True
1477,1373,no-data,30,1994,Yes,travel_rarely,428.0,9,3,no-data,2,Female,54.0,1,1, Sales Representative ,2,Single,14630.0,1,no-data,13,3,3,0,"2,0",3,3,2,2,2,True
1478,1374,no-data,54,1970,No,no-data,661.0,31,4,no-data,1,Female,60.0,2,4, Manufacturing Director ,3,Married,22308.0,4,Yes,20,4,4,3,"27,0",2,2,3,0,2,True
1479,1375,no-data,35,1989,No,travel_rarely,511.0,3,2,no-data,4,Female,32.0,1,2, Sales Executive ,4,no-data,25353.0,5,No,12,3,1,0,no-data,3,3,2,2,2,True
1480,1376,no-data,52,1972,No,travel_rarely,942.0,3,3,no-data,1,Female,53.0,3,3, Manager ,3,Married,22984.0,2,No,11,3,4,0,no-data,2,3,2,2,2,True
1481,1377,no-data,33,1991,Yes,travel_rarely,414.0,2,4,Marketing,3,Male,82.0,2,2, Sales Executive ,2,no-data,26186.0,7,Yes,12,3,3,0,"7,0",3,2,2,2,2,True
1482,1378,no-data,40,1984,No,travel_rarely,1018.0,19,4,no-data,4,Male,41.0,3,2, Research Scientist ,4,no-data,5141.0,8,no-data,14,3,2,3,"7,0",2,3,2,2,2,True
1483,1379,no-data,32,1992,No,no-data,1079.0,10,2,no-data,3,Female,86.0,3,2, Sales Executive ,4,Divorced,20115.0,2,Yes,11,3,4,1,no-data,2,3,5,1,4,False
1484,1380,no-data,35,1989,No,no-data,735.0,3,1,no-data,4,Female,75.0,2,2, Sales Executive ,4,Married,16495.0,3,Yes,12,3,3,0,"9,0",3,2,4,0,1,True
1485,1381,no-data,32,1992,No,travel_rarely,471.0,4,3,no-data,1,Female,62.0,4,1, Laboratory Technician ,3,Divorced,16031.0,8,No,12,3,2,1,"4,0",0,2,2,2,2,False
1486,1382,no-data,39,1985,No,travel_rarely,1206.0,9,2,no-data,2,Male,71.0,3,1, Research Scientist ,4,Divorced,14293.0,2,No,19,3,4,2,no-data,0,4,5,0,3,False
1487,1383,no-data,54,1970,Yes,no-data,1168.0,24,4,Life Sciences,1,Male,66.0,3,3, Sales Executive ,1,no-data,5843.0,6,Yes,13,3,2,0,"15,0",2,2,2,2,2,True
1488,1384,no-data,33,1991,No,no-data,234.0,36,4,no-data,2,Male,68.0,2,1, Sales Representative ,2,no-data,18024.0,0,no-data,14,3,2,1,no-data,2,3,2,2,2,True
1489,1385,no-data,22,2002,No,travel_rarely,501.0,5,1,Medical,3,Male,58.0,3,1, Sales Representative ,1,Single,25479.0,1,no-data,11,3,4,0,no-data,6,3,2,1,2,True
1490,1386,no-data,37,1987,No,no-data,688.0,13,2,Life Sciences,1,Female,97.0,3,2, Manufacturing Director ,2,no-data,9192.0,7,No,13,3,2,3,"18,0",3,3,4,0,2,True
1491,1387,no-data,36,1988,No,travel_frequently,1199.0,18,4,Life Sciences,3,Male,80.0,3,2, Healthcare Representative ,3,no-data,24594.0,1,no-data,14,3,4,2,no-data,2,4,10,0,2,False
1492,1388,no-data,33,1991,No,no-data,1311.0,7,3,no-data,2,Male,79.0,4,1, Laboratory Technician ,2,Married,26062.0,1,no-data,20,4,3,0,"5,0",3,1,5,0,3,True
1493,1389,no-data,52,1972,No,travel_rarely,1302.0,35,3,Medical,3,Male,32.0,1,2, Manufacturing Director ,2,Divorced,16321.0,5,no-data,18,3,4,1,no-data,3,3,4,1,2,True
1494,1390,no-data,44,1980,No,no-data,982.0,14,2,Life Sciences,2,Male,94.0,3,4, Research Director ,1,no-data,5200.0,6,No,24,4,3,1,no-data,3,3,4,1,0,False
1495,1391,no-data,28,1996,No,travel_rarely,618.0,4,3,no-data,2,Female,76.0,3,1, Research Scientist ,3,no-data,17808.0,1,no-data,19,3,3,0,"1,0",2,3,1,0,0,True
1496,1392,no-data,30,1994,No,travel_frequently,1404.0,18,3,Technical Degree,3,Female,84.0,3,1, Sales Representative ,4,no-data,18203.0,1,No,15,3,2,1,"3,0",5,3,3,0,2,False
1497,1393,no-data,35,1989,No,no-data,216.0,46,4,no-data,4,Male,75.0,4,2, Sales Executive ,4,Divorced,12278.0,0,No,11,3,4,1,"16,0",2,2,15,0,9,True
1498,1394,no-data,29,1995,No,travel_frequently,773.0,6,3,Life Sciences,3,Male,39.0,2,1, Research Scientist ,3,Divorced,22088.0,1,Yes,14,3,4,1,no-data,2,3,3,0,2,False
1499,1395,no-data,29,1995,Yes,no-data,1485.0,12,1,no-data,3,Female,79.0,3,1, Laboratory Technician ,4,Married,22955.0,1,no-data,11,3,4,0,no-data,4,2,1,0,0,True
1500,1396,no-data,41,1983,No,no-data,107.0,10,3,no-data,2,Female,84.0,2,2, Sales Executive ,2,Divorced,11591.0,7,No,12,3,2,1,"7,0",2,4,5,1,3,False
1501,1397,no-data,20,2004,Yes,no-data,504.0,10,3,no-data,1,Female,96.0,2,1, Research Scientist ,2,no-data,6148.0,1,no-data,25,4,2,0,no-data,2,4,1,0,0,True
1502,1398,no-data,41,1983,No,travel_rarely,896.0,2,3,no-data,3,Male,68.0,3,1, Research Scientist ,3,no-data,8045.0,2,No,14,3,3,1,no-data,3,4,3,1,2,False
1503,1399,no-data,33,1991,No,no-data,1146.0,15,4,no-data,3,Female,80.0,3,2, Healthcare Representative ,4,no-data,16542.0,5,No,18,3,2,1,"9,0",6,3,5,1,2,True
1504,1400,no-data,29,1995,Yes,no-data,1404.0,17,3,no-data,3,Male,32.0,2,1, Laboratory Technician ,4,no-data,18779.0,5,No,12,3,1,1,no-data,2,2,4,0,3,True
1505,1401,no-data,31,1993,No,travel_rarely,1358.0,24,1,Life Sciences,4,Male,67.0,3,1, Laboratory Technician ,3,Divorced,13335.0,1,no-data,22,4,2,1,"1,0",2,3,1,0,0,True
1506,1402,no-data,23,2001,No,no-data,1123.0,16,2,no-data,4,Male,96.0,4,1, Laboratory Technician ,4,no-data,7324.0,1,Yes,13,3,2,2,no-data,2,2,1,0,0,False
1507,1403,no-data,25,1999,Yes,travel_rarely,813.0,1,3,no-data,2,Male,61.0,3,1, Research Scientist ,4,no-data,3020.0,2,Yes,16,3,1,1,"6,0",2,3,2,2,0,False
1508,1404,no-data,38,1986,No,no-data,408.0,24,2,Life Sciences,2,Male,73.0,3,1, Research Scientist ,2,Married,10227.0,4,No,21,4,1,0,"8,0",1,3,1,0,0,False
1509,1405,no-data,36,1988,No,no-data,1229.0,46,1,no-data,4,Male,36.0,4,1, Laboratory Technician ,4,no-data,4892.0,1,No,19,3,4,0,"1,0",2,3,1,0,1,True
1510,1406,no-data,46,1978,No,no-data,1339.0,7,3,Life Sciences,2,Male,59.0,3,3, Research Scientist ,1,no-data,18787.0,2,No,17,3,3,1,no-data,2,3,1,0,0,True
1511,1407,no-data,37,1987,Yes,no-data,318.0,9,3,Medical,4,Male,42.0,2,1, Research Scientist ,3,no-data,21777.0,0,no-data,17,3,1,1,no-data,0,2,1,0,0,True
1512,1408,no-data,46,1978,No,travel_rarely,193.0,6,4,Other,4,Male,52.0,3,3, Research Director ,1,no-data,15067.0,4,Yes,14,3,2,0,no-data,3,4,0,0,0,False
1513,1409,no-data,33,1991,No,travel_rarely,827.0,1,1,Life Sciences,4,Male,71.0,3,1, Research Scientist ,1,Single,15178.0,1,No,13,3,4,0,no-data,2,3,1,0,0,True
1514,1410,no-data,35,1989,No,no-data,1031.0,24,4,Life Sciences,2,Female,45.0,2,2, Research Scientist ,2,no-data,15000.0,6,no-data,15,3,3,1,no-data,3,3,1,0,0,True
1515,1411,no-data,20,2004,Yes,travel_frequently,602.0,1,1,no-data,3,Female,100.0,1,1, Sales Representative ,1,no-data,20989.0,0,No,21,4,1,0,"1,0",5,3,0,0,0,True
1516,1412,no-data,36,1988,Yes,travel_rarely,556.0,23,2,no-data,2,Male,50.0,2,2, Manufacturing Director ,3,no-data,15497.0,3,Yes,13,3,1,0,"8,0",1,3,1,0,1,True
1517,1413,no-data,42,1982,No,no-data,896.0,6,3,Life Sciences,4,Female,75.0,3,3, Manager ,4,Single,14674.0,3,Yes,18,3,3,0,no-data,3,3,1,0,0,False
1518,1414,no-data,46,1978,No,no-data,252.0,1,3,no-data,3,Male,70.0,4,5, Manager ,4,no-data,15970.0,0,no-data,11,3,3,1,"25,0",2,3,24,1,7,False
1519,1415,no-data,52,1972,No,no-data,833.0,38,3,no-data,3,Male,96.0,3,1, Research Scientist ,4,Married,23231.0,1,No,11,3,2,0,"1,0",0,2,1,0,0,True
1520,1416,no-data,30,1994,No,travel_rarely,1210.0,2,3,Medical,1,Male,78.0,2,2, Sales Executive ,2,Married,3687.0,2,No,19,3,2,2,"10,0",2,3,0,0,0,True
1521,1417,no-data,39,1985,No,travel_rarely,322.0,7,2,Medical,1,Female,44.0,4,2, Sales Executive ,1,no-data,19191.0,1,Yes,24,4,3,1,"8,0",3,3,8,7,7,False
1522,1418,no-data,19,2005,Yes,no-data,329.0,3,3,no-data,3,Male,54.0,3,1, Laboratory Technician ,3,Single,25233.0,1,No,13,3,3,0,"0,0",2,3,0,0,0,True
1523,1419,no-data,19,2005,No,no-data,812.0,10,3,no-data,4,Female,69.0,2,1, Sales Representative ,3,no-data,9724.0,1,No,12,3,1,0,"0,0",2,3,0,0,0,False
1524,1420,no-data,44,1980,No,travel_rarely,1001.0,15,3,no-data,1,Female,43.0,3,3, Healthcare Representative ,1,Married,9262.0,8,No,16,3,1,1,no-data,1,2,1,0,0,True
1525,1421,no-data,48,1976,No,travel_frequently,1309.0,4,1,Medical,2,Male,99.0,3,2, Sales Representative ,3,no-data,25751.0,3,No,19,3,1,0,"5,0",3,3,0,0,0,False
1526,1422,no-data,41,1983,No,travel_rarely,555.0,2,3,no-data,2,Female,78.0,2,2, Laboratory Technician ,3,Married,13436.0,6,No,22,4,2,1,no-data,3,3,1,0,0,True
1527,1423,no-data,29,1995,No,travel_rarely,1300.0,17,2,no-data,3,Male,79.0,3,2, Laboratory Technician ,1,no-data,13535.0,1,no-data,12,3,4,1,"10,0",2,3,10,1,8,False
1528,1424,no-data,48,1976,No,travel_rarely,983.0,2,2,Medical,1,Female,65.0,3,2, Manufacturing Director ,4,no-data,7389.0,5,no-data,13,3,3,3,"20,0",2,3,5,0,4,True
1529,1425,no-data,55,1969,No,travel_rarely,548.0,8,4,Life Sciences,3,Female,42.0,3,2, Laboratory Technician ,3,Single,23428.0,7,no-data,11,3,3,0,no-data,3,3,1,0,0,False
1530,1426,no-data,32,1992,Yes,travel_frequently,534.0,42,3,no-data,4,Male,66.0,3,3, Healthcare Representative ,3,no-data,22908.0,3,No,12,3,1,0,"12,0",2,3,1,0,0,True
1531,1427,no-data,27,1997,No,no-data,775.0,29,2,no-data,1,Male,45.0,3,2, Sales Executive ,3,no-data,4267.0,5,no-data,12,3,1,2,"8,0",5,3,0,0,0,True
1532,1428,no-data,39,1985,No,no-data,1495.0,10,3,no-data,3,Female,76.0,3,2, Healthcare Representative ,3,no-data,22174.0,3,No,19,3,3,1,"18,0",4,3,1,0,0,True
1533,1429,no-data,34,1990,No,no-data,1216.0,8,4,Marketing,3,Male,39.0,3,2, Sales Executive ,3,Divorced,20431.0,0,no-data,12,3,4,0,"6,0",3,3,5,1,2,False
1534,1430,no-data,31,1993,No,no-data,160.0,3,3,no-data,3,Female,71.0,3,1, Research Scientist ,3,no-data,22653.0,1,No,20,4,3,1,"1,0",2,3,1,0,0,False
1535,1431,no-data,36,1988,No,no-data,1225.0,2,4,no-data,4,Female,61.0,3,2, Healthcare Representative ,1,Divorced,4761.0,2,No,11,3,1,1,"16,0",2,4,1,0,0,True
1536,1432,no-data,28,1996,No,no-data,443.0,3,3,Medical,4,Male,50.0,3,1, Research Scientist ,4,Married,16571.0,1,no-data,11,3,3,3,"0,0",6,2,0,0,0,True
1537,1433,no-data,38,1986,No,no-data,342.0,16,4,Marketing,4,Male,66.0,2,2, Sales Executive ,3,no-data,24558.0,4,no-data,19,3,4,2,"9,0",2,3,1,0,0,True
1538,1434,no-data,33,1991,No,no-data,300.0,1,3,Life Sciences,4,Male,61.0,3,1, Laboratory Technician ,4,Divorced,9148.0,0,No,12,3,2,1,"4,0",2,3,3,0,2,True
1539,1435,no-data,44,1980,No,travel_rarely,177.0,8,3,no-data,1,Female,55.0,3,2, Manufacturing Director ,2,Divorced,23814.0,4,No,21,4,3,1,"4,0",2,4,1,0,0,False
1540,1436,no-data,21,2003,Yes,travel_rarely,129.0,4,3,Technical Degree,1,Male,84.0,3,1, Laboratory Technician ,1,Single,13008.0,1,no-data,19,3,2,0,"1,0",2,3,1,0,0,False
1541,1437,no-data,34,1990,No,travel_rarely,1069.0,1,3,no-data,2,Female,42.0,2,2, Healthcare Representative ,4,no-data,12291.0,0,no-data,14,3,1,0,"6,0",3,3,5,1,4,True
1542,1438,no-data,59,1965,Yes,travel_rarely,289.0,2,3,no-data,4,Male,51.0,3,1, Research Scientist ,3,Single,26227.0,4,No,24,4,1,0,"7,0",4,3,1,0,0,False
1543,1439,no-data,21,2003,Yes,no-data,1097.0,16,3,Medical,4,Female,98.0,2,1, Research Scientist ,1,no-data,18275.0,1,Yes,15,3,1,0,"1,0",2,3,1,0,0,False
1544,1440,no-data,51,1973,No,travel_rarely,804.0,9,3,no-data,1,Male,64.0,3,1, Laboratory Technician ,4,Married,20165.0,4,No,18,3,2,0,"8,0",5,3,1,0,0,True
1545,1441,no-data,39,1985,No,no-data,589.0,3,4,Life Sciences,2,Male,42.0,3,2, Sales Executive ,4,no-data,4981.0,8,Yes,12,3,3,0,"19,0",1,3,1,0,0,False
1546,1442,no-data,43,1981,No,no-data,188.0,29,3,no-data,2,Male,56.0,1,2, Laboratory Technician ,4,no-data,9558.0,4,no-data,19,3,1,0,"16,0",3,3,1,0,0,False
1547,1443,no-data,23,2001,Yes,no-data,1256.0,3,4,Life Sciences,3,Male,48.0,2,1, Research Scientist ,4,Married,4223.0,0,Yes,11,3,2,1,"1,0",5,3,0,0,0,True
1548,1444,no-data,41,1983,No,travel_frequently,1184.0,2,4,no-data,2,Male,62.0,3,2, Sales Executive ,2,no-data,25440.0,5,No,12,3,4,3,no-data,2,3,0,0,0,False
1549,1445,no-data,25,1999,Yes,no-data,984.0,17,2,Life Sciences,4,Female,97.0,3,1, Laboratory Technician ,2,no-data,3372.0,1,no-data,13,3,1,1,"1,0",3,1,1,0,0,True
1550,1446,no-data,35,1989,No,no-data,1320.0,20,3,Technical Degree,3,Female,89.0,4,1, Research Scientist ,3,no-data,21643.0,0,No,17,3,4,0,"2,0",5,2,1,0,0,True
1551,1447,no-data,43,1981,No,no-data,603.0,34,4,Medical,2,Female,78.0,4,2, Research Scientist ,2,Married,5628.0,6,Yes,16,3,4,0,"18,0",2,3,1,0,0,False
1552,1448,no-data,52,1972,No,travel_frequently,968.0,6,2,Medical,2,Female,40.0,2,1, Laboratory Technician ,3,Single,4257.0,0,no-data,14,3,2,0,"8,0",6,2,7,7,7,False
1553,1449,no-data,36,1988,No,travel_rarely,660.0,26,1,Life Sciences,4,Male,76.0,3,1, Sales Representative ,3,no-data,16192.0,1,No,13,3,1,1,"1,0",3,3,1,0,0,True
1554,1450,no-data,25,1999,No,no-data,830.0,13,2,no-data,4,Female,78.0,3,1, Sales Representative ,2,Married,7103.0,1,no-data,13,3,3,1,"1,0",2,3,1,0,0,True
1555,1451,no-data,29,1995,No,travel_rarely,1423.0,1,3,Life Sciences,1,Male,72.0,2,1, Research Scientist ,3,no-data,12530.0,1,no-data,14,3,4,1,"1,0",2,1,1,0,0,False
1556,1452,no-data,36,1988,Yes,travel_rarely,104.0,14,3,no-data,1,Female,69.0,3,1, Laboratory Technician ,1,no-data,26619.0,1,no-data,12,3,4,1,"1,0",2,3,1,0,0,True
1557,1453,no-data,37,1987,No,travel_rarely,884.0,1,4,Life Sciences,2,Female,73.0,3,2, Sales Executive ,3,Single,21447.0,6,No,13,3,1,0,no-data,5,3,1,0,0,True
1558,1454,no-data,43,1981,No,travel_rarely,1059.0,9,2,no-data,4,Male,93.0,2,5, Manager ,4,no-data,26362.0,8,No,22,4,4,0,"24,0",2,3,1,0,1,False
1559,1455,no-data,39,1985,No,travel_rarely,1495.0,4,2,no-data,4,Female,87.0,3,1, Laboratory Technician ,3,no-data,26176.0,7,no-data,19,3,4,1,"7,0",5,3,0,0,0,True
1560,1456,no-data,33,1991,Yes,travel_rarely,1259.0,2,4,Life Sciences,4,Male,95.0,3,1, Laboratory Technician ,2,Single,24852.0,1,No,12,3,1,0,"1,0",2,3,1,0,0,True
1561,1457,no-data,31,1993,No,travel_rarely,793.0,21,1,no-data,2,Male,33.0,3,1, Research Scientist ,4,Married,3811.0,1,No,12,3,2,1,"10,0",2,2,10,0,8,True
1562,1458,no-data,33,1991,Yes,travel_rarely,964.0,1,2,no-data,1,Male,46.0,1,2, Sales Executive ,2,Single,12147.0,6,no-data,15,3,2,0,"10,0",2,3,0,0,0,False
1563,1459,no-data,30,1994,No,travel_rarely,590.0,4,3,Technical Degree,4,Female,91.0,2,1, Research Scientist ,1,Divorced,10007.0,1,no-data,13,3,3,1,no-data,2,3,1,0,0,True
1564,1460,no-data,44,1980,Yes,no-data,807.0,17,3,Technical Degree,3,Male,38.0,2,1, Research Scientist ,3,no-data,15587.0,9,Yes,16,3,4,1,"6,0",4,3,1,0,0,False
1565,1461,no-data,56,1968,No,travel_rarely,478.0,44,3,no-data,3,Male,60.0,2,5, Research Director ,1,Married,19805.0,8,No,12,3,2,3,"34,0",2,3,1,0,0,False
1566,1462,no-data,22,2002,Yes,no-data,337.0,7,1,Marketing,2,Male,31.0,3,1, Sales Representative ,2,Single,4567.0,1,no-data,13,3,2,0,no-data,3,3,1,1,0,True
1567,1463,no-data,38,1986,No,travel_rarely,1239.0,8,2,Other,3,Male,89.0,3,2, Human Resources ,2,Divorced,12832.0,2,No,13,3,3,0,"19,0",4,2,10,4,7,True
1568,1464,no-data,43,1981,No,travel_rarely,1128.0,13,3,no-data,2,Male,95.0,4,2, Healthcare Representative ,1,Married,5696.0,5,No,18,3,3,2,"10,0",2,2,0,0,0,False
1569,1465,no-data,30,1994,No,no-data,726.0,29,1,Life Sciences,4,Male,93.0,1,2, Healthcare Representative ,3,Divorced,21143.0,8,No,17,3,4,2,"11,0",3,3,7,1,6,False
1570,1466,no-data,30,1994,Yes,no-data,408.0,24,2,no-data,4,Male,73.0,2,1, Research Scientist ,4,no-data,14753.0,1,Yes,24,3,2,0,"1,0",3,2,1,1,0,False
1571,1467,no-data,23,2001,Yes,travel_rarely,391.0,7,1,Life Sciences,4,Male,75.0,3,1, Research Scientist ,2,Single,26092.0,1,no-data,23,4,1,0,"1,0",2,3,1,0,0,True
1572,1468,no-data,26,1998,No,travel_rarely,309.0,2,3,no-data,3,Female,82.0,3,1, Human Resources ,2,no-data,19655.0,4,No,14,3,3,0,"6,0",3,3,2,1,2,False
1573,1469,no-data,40,1984,No,non-travel,105.0,9,3,no-data,4,Male,87.0,3,5, Manager ,4,no-data,15302.0,2,no-data,13,3,3,0,no-data,3,2,6,1,3,False
1574,1470,no-data,59,1965,Yes,travel_rarely,147.0,23,4,Medical,4,Female,94.0,3,3, Healthcare Representative ,4,Married,3465.0,1,no-data,12,3,4,1,"40,0",3,2,40,15,6,True
1575,1471,no-data,30,1994,No,travel_frequently,1413.0,1,1,no-data,2,Female,42.0,3,3, Sales Executive ,4,Married,6599.0,1,no-data,14,3,4,1,"11,0",5,3,11,4,1,True
1576,1472,no-data,42,1982,No,no-data,334.0,2,4,no-data,4,Male,88.0,3,4, Manager ,2,no-data,15896.0,1,no-data,19,3,2,0,no-data,2,3,22,0,4,True
1577,1473,no-data,40,1984,No,travel_rarely,1132.0,1,3,no-data,3,Male,48.0,4,3, Healthcare Representative ,4,no-data,10942.0,0,No,17,3,1,3,"19,0",5,2,18,3,7,True
1578,1474,no-data,39,1985,No,no-data,1018.0,15,2,Life Sciences,3,Male,92.0,2,3, Research Director ,4,no-data,15682.0,0,no-data,14,3,2,1,no-data,3,3,11,2,9,True
1579,1475,no-data,44,1980,No,no-data,982.0,12,3,no-data,1,Male,59.0,2,4, Research Director ,2,no-data,4345.0,1,No,11,3,3,1,no-data,3,3,25,3,9,True
1580,1476,no-data,57,1967,No,no-data,718.0,4,4,no-data,4,Female,92.0,3,5, Manager ,1,Divorced,18575.0,4,No,13,3,4,1,"28,0",2,3,5,4,2,False
1581,1477,no-data,46,1978,No,non-travel,589.0,48,4,no-data,4,Female,67.0,3,2, Sales Executive ,3,Married,19665.0,4,no-data,22,4,2,2,"10,0",3,4,8,5,7,True
1582,1478,no-data,41,1983,No,travel_rarely,1137.0,1,4,no-data,1,Male,98.0,3,4, Manager ,1,no-data,18991.0,2,no-data,11,3,1,1,"22,0",3,3,19,11,16,True
1583,1479,no-data,22,2002,No,no-data,895.0,9,2,no-data,1,Male,39.0,3,1, Sales Representative ,4,Single,2851.0,1,no-data,24,4,3,0,"3,0",3,2,3,2,2,True
1584,1480,no-data,32,1992,No,travel_rarely,408.0,9,4,Life Sciences,3,Male,42.0,2,1, Research Scientist ,2,no-data,7551.0,0,no-data,16,3,4,0,"3,0",5,3,2,2,2,False
1585,1481,no-data,28,1996,No,travel_rarely,1469.0,1,2,no-data,4,Male,82.0,3,1, Laboratory Technician ,2,no-data,17881.0,1,No,11,3,2,1,"5,0",2,3,5,0,4,True
1586,1482,no-data,50,1974,No,travel_rarely,1261.0,7,3,Other,2,Male,31.0,2,3, Healthcare Representative ,3,Single,12066.0,8,No,24,4,3,0,no-data,2,3,5,0,0,False
1587,1483,no-data,26,1998,Yes,travel_rarely,688.0,3,3,Medical,1,Male,91.0,3,1, Laboratory Technician ,1,Married,9396.0,5,No,13,3,3,1,"6,0",5,3,2,0,2,True
1588,1484,no-data,46,1978,No,travel_rarely,1385.0,33,2,Medical,3,Male,79.0,3,4, Healthcare Representative ,4,Married,7501.0,0,Yes,14,3,2,0,"21,0",2,3,20,4,10,True
1589,1485,no-data,33,1991,No,no-data,1018.0,2,4,Medical,1,Female,74.0,4,2, Research Scientist ,4,Single,10557.0,7,no-data,16,3,3,0,no-data,0,2,7,0,7,False
1590,1486,no-data,30,1994,No,travel_rarely,144.0,10,1,no-data,4,Female,39.0,2,2, Sales Executive ,2,Divorced,11866.0,1,Yes,14,3,1,2,"7,0",2,3,7,1,7,True
1591,1487,no-data,38,1986,No,no-data,1319.0,6,3,Medical,3,Male,51.0,4,2, Research Scientist ,1,Divorced,17001.0,4,no-data,13,3,1,2,"13,0",2,3,7,6,7,True
